nan nan
-70.308540	41.333340
-70.307073	41.333927
-70.305607	41.333340
-70.304727	41.333047
-70.304140	41.330994
-70.303553	41.329820
-70.300913	41.330113
-70.300326	41.330700
-70.294166	41.330700
-70.294166	41.331287
-70.290059	41.333927
-70.289472	41.333927
-70.288886	41.334807
-70.286245	41.335394
-70.285659	41.336274
nan nan
-70.316461	41.324833
-70.317928	41.326300
-70.318808	41.326593
-70.319688	41.326300
-70.321448	41.324246
-70.321448	41.323660
-70.318221	41.323073
-70.316461	41.324833
nan nan
-70.239602	41.296378
-70.239602	41.298431
-70.239895	41.299311
-70.239895	41.300778
-70.242242	41.304005
-70.245469	41.306352
-70.247523	41.306352
-70.248696	41.307819
-70.251043	41.308405
-70.251923	41.309285
-70.253096	41.309285
-70.253976	41.309872
-70.258083	41.309872
-70.258670	41.310459
-70.260430	41.310459
-70.261897	41.311339
-70.267764	41.311339
-70.269524	41.311339
-70.270404	41.310459
-70.269524	41.308992
-70.267471	41.308405
-70.268057	41.307525
-70.270111	41.307525
-70.270991	41.308992
-70.275098	41.308992
-70.275685	41.309872
-70.277151	41.309872
-70.278325	41.309579
-70.278618	41.309285
-70.278618	41.307819
-70.273924	41.302831
-70.273044	41.301071
-70.269231	41.297551
-70.268644	41.295791
-70.267471	41.294324
-70.265417	41.293444
-70.263657	41.293151
-70.261604	41.292564
-70.259550	41.292271
-70.256030	41.292564
-70.248989	41.292271
-70.247523	41.291684
-70.245176	41.291684
-70.243709	41.290804
-70.242829	41.291684
-70.240482	41.291977
-70.239309	41.294031
-70.239602	41.296378
nan nan
-70.212320	41.279070
-70.212907	41.279363
-70.215254	41.280537
-70.218187	41.280537
-70.219067	41.281417
-70.224348	41.281417
-70.225228	41.282297
-70.227868	41.282590
-70.228161	41.283177
-70.229921	41.284057
-70.231095	41.284057
-70.231388	41.284644
-70.233148	41.284937
-70.234028	41.285524
-70.239309	41.285524
-70.241069	41.286110
-70.241949	41.287870
-70.244002	41.288164
-70.244296	41.288457
-70.244882	41.289044
-70.246936	41.289337
-70.248109	41.289044
-70.248989	41.288164
-70.249283	41.287577
-70.249283	41.286110
-70.248403	41.284350
-70.244882	41.284057
-70.244002	41.283177
-70.242242	41.283177
-70.241655	41.282590
-70.238722	41.282297
-70.235788	41.281710
-70.235495	41.280830
-70.230801	41.279950
-70.229041	41.278483
-70.226108	41.278483
-70.225228	41.277603
-70.223467	41.277603
-70.222587	41.277016
-70.219654	41.276723
-70.218774	41.276136
-70.218187	41.275843
-70.217014	41.275843
-70.215840	41.276723
-70.214374	41.276723
-70.212613	41.278190
-70.212320	41.279070
nan nan
-70.253390	41.290511
-70.255150	41.291977
-70.256030	41.291977
-70.257790	41.291391
-70.258963	41.290217
-70.258963	41.289337
-70.256617	41.288164
-70.255443	41.288164
-70.254563	41.288457
-70.253976	41.290217
-70.253390	41.290511
nan nan
-70.302380	41.316619
-70.302967	41.317793
-70.305607	41.318966
